NAME,Time First,First Counter,Time Last,Last Counter,Timestamp,Energy
VALENTE,2025-10-01T00:00:00.211+02:00,919595.1,2025-10-08T15:31:11.529+02:00,924887.1,2025-10-01T00:00:00.000000001+02:00,5292
FARES1,2025-10-01T00:00:00.356+02:00,753729.1,2025-10-08T15:31:17.195+02:00,759690.1,2025-10-01T00:00:00.000000001+02:00,5961
IAPOZZUTO,2025-10-01T00:00:00.848+02:00,872606,2025-10-08T15:31:22.758+02:00,877157.2,2025-10-01T00:00:00.000000001+02:00,4551.199999999953
FALCONE2,2025-10-01T00:00:00.877+02:00,948265,2025-10-08T15:31:31.683+02:00,954941.8,2025-10-01T00:00:00.000000001+02:00,6676.800000000047
SERRATRAVERSA,2025-10-01T00:00:00.534+02:00,858942.8,2025-10-08T15:31:37.947+02:00,863892.3,2025-10-01T00:00:00.000000001+02:00,4949.5
FANELLI,2025-10-01T00:00:01.23+02:00,793653.6,2025-10-08T15:31:44.993+02:00,799945.9,2025-10-01T00:00:00.000000001+02:00,6292.300000000047
CANDELA,2025-10-01T00:00:00.554+02:00,924594.3,2025-10-08T15:31:53.137+02:00,928561.7,2025-10-01T00:00:00.000000001+02:00,3967.399999999907
LAURIOLA,2025-10-01T00:00:00.841+02:00,942267.5,2025-10-08T15:31:59.04+02:00,947769.9,2025-10-01T00:00:00.000000001+02:00,5502.400000000023
TREQUERCE,NO DATA
ASCOLI,2025-10-01T00:00:00.887+02:00,866837.9,2025-10-08T15:32:15.51+02:00,866837.9,2025-10-01T00:00:00.000000001+02:00,0
MONTARATRO,2025-10-01T00:00:01.041+02:00,853277,2025-10-08T15:32:22.458+02:00,859638.7,2025-10-01T00:00:00.000000001+02:00,6361.699999999953
BICCARI2,2025-10-01T00:00:00.051+02:00,125041.3,2025-10-08T15:32:28.168+02:00,131990.1,2025-10-01T00:00:00.000000001+02:00,6948.800000000003
SCRIMA,2025-10-05T19:33:39.354+02:00,127626.6,2025-10-06T01:59:59.009+02:00,127734.1,2025-10-01T00:00:00.000000001+02:00,107.5
LOBUONO,2025-10-01T00:00:00.289+02:00,787926.8,2025-10-08T15:32:41.759+02:00,792225.4,2025-10-01T00:00:00.000000001+02:00,4298.599999999977
FANELLI2,2025-10-01T00:00:00.429+02:00,834714.7,2025-10-08T15:32:48.737+02:00,841503.9,2025-10-01T00:00:00.000000001+02:00,6789.20000000007
CASTELLUCCIO2,2025-10-01T00:00:00.424+02:00,721942.2,2025-10-08T15:32:57.307+02:00,727600,2025-10-01T00:00:00.000000001+02:00,5657.800000000047
BOVINO2,2025-10-01T00:00:00.152+02:00,965638.7,2025-10-08T15:33:15.143+02:00,969547.7,2025-10-01T00:00:00.000000001+02:00,3909
SAURI,2025-10-01T00:00:00.933+02:00,804946.8,2025-10-08T15:33:23.941+02:00,809587.8,2025-10-01T00:00:00.000000001+02:00,4641
CELOZZI2,2025-10-01T00:00:00.862+02:00,-40650360,2025-10-08T15:33:30.241+02:00,13300210,2025-10-01T00:00:00.000000001+02:00,53950570
DADDARIO1,2025-10-01T00:00:00.698+02:00,873762.4,2025-10-08T15:33:37.253+02:00,879512.3,2025-10-01T00:00:00.000000001+02:00,5749.900000000023
DADDARIO2,192.168.67.2,PING EMBEDDED FAILED,192.168.67.1,PING ROUTER FAILED
MONTARATRO2,2025-10-01T00:00:00.995+02:00,983546.5,2025-10-08T15:34:04.511+02:00,990521.1,2025-10-01T00:00:00.000000001+02:00,6974.599999999977
CANDELA2,2025-10-01T00:00:00.034+02:00,775365.1,2025-10-08T15:34:13.736+02:00,779784.8,2025-10-01T00:00:00.000000001+02:00,4419.70000000007
MONTARATRO4,NO DATA
CRETA,2025-10-01T00:00:00.176+02:00,755937.2,2025-10-04T10:24:21.162+02:00,758375.8,2025-10-01T00:00:00.000000001+02:00,2438.600000000093
SCROCCO,2025-10-06T11:57:22.477+02:00,958004.7,2025-10-08T15:37:03.723+02:00,960005.6,2025-10-01T00:00:00.000000001+02:00,2000.9000000000233
TERRANOVA,192.168.77.2,PING EMBEDDED FAILED,192.168.77.1,PING ROUTER FAILED
JONICA,192.168.78.2,PING EMBEDDED FAILED,192.168.78.1,PING ROUTER FAILED
MEDI1,2025-10-01T00:00:00.916+02:00,419348.4,2025-10-08T15:37:48.171+02:00,424705.1,2025-10-01T00:00:00.000000001+02:00,5356.699999999953
LACEDONIA,2025-10-01T00:00:01.859+02:00,630737,2025-10-08T15:37:54.672+02:00,636160,2025-10-01T00:00:00.000000001+02:00,5423
GARWIND,2025-10-01T00:00:00.664+02:00,820080.6,2025-10-08T15:38:09.397+02:00,826478.8,2025-10-01T00:00:00.000000001+02:00,6398.20000000007
DELICETO,2025-10-01T00:00:01.067+02:00,732769.1,2025-10-08T15:38:14.78+02:00,740280.1,2025-10-01T00:00:00.000000001+02:00,7511
BICCARI3,2025-10-08T10:50:35.925+02:00,535993.4,2025-10-08T15:38:21.429+02:00,536218.6,2025-10-01T00:00:00.000000001+02:00,225.19999999995343
RUOCCOTROIA,192.168.87.2,PING EMBEDDED FAILED,192.168.87.1,PING ROUTER FAILED
RUOCCOLUCERA,NO DATA
SOLOUNO,2025-10-01T00:00:00.553+02:00,221882.4,2025-10-03T12:27:53.1+02:00,223539.9,2025-10-01T00:00:00.000000001+02:00,1657.5
ORSARA,2025-10-01T00:00:00.158+02:00,597971.6,2025-10-08T15:39:53.419+02:00,604714.1,2025-10-01T00:00:00.000000001+02:00,6742.5
PIA,2025-10-07T11:37:57.67+02:00,621181.6,2025-10-08T15:40:00.901+02:00,622129.7,2025-10-01T00:00:00.000000001+02:00,948.0999999999767
ARCOSTUDIO,192.168.92.2,PING EMBEDDED FAILED,192.168.92.1,PING ROUTER FAILED
MATERA1,2025-10-08T11:35:46.604+02:00,153629.5,2025-10-08T15:40:25.488+02:00,153856.3,2025-10-01T00:00:00.000000001+02:00,226.79999999998836
MATERA2,192.168.94.2,PING EMBEDDED FAILED,192.168.94.1,PING ROUTER FAILED
POMARICO,192.168.95.2,PING EMBEDDED FAILED,192.168.95.1,PING ROUTER OK
FERRANDINA1,2025-10-01T00:00:01.552+02:00,159300.1,2025-10-08T15:40:53.544+02:00,162932.3,2025-10-01T00:00:00.000000001+02:00,3632.1999999999825
FERRANDINA2,2025-10-01T00:00:01.251+02:00,135814.8,2025-10-08T15:41:02.017+02:00,141463.3,2025-10-01T00:00:00.000000001+02:00,5648.5
