NAME,Time First,First Counter,Time Last,Last Counter,Timestamp,Energy
FANELLI2,2025-10-01T00:00:00.429+02:00,834714.7,2025-10-31T23:59:59.736+01:00,847736.6,2025-10-01T00:00:00.000000001+02:00,13021.900000000023
CASTELLUCCIO2,2025-10-01T00:00:00.424+02:00,721942.2,2025-10-31T23:59:59.911+01:00,728621.1,2025-10-01T00:00:00.000000001+02:00,6678.900000000023
BOVINO2,2025-10-01T00:00:00.152+02:00,965638.7,2025-10-31T23:59:59.597+01:00,974555.7,2025-10-01T00:00:00.000000001+02:00,8917
SAURI,2025-10-01T00:00:00.933+02:00,804946.8,2025-10-31T23:59:59.402+01:00,814575.8,2025-10-01T00:00:00.000000001+02:00,9629
CELOZZI2,192.168.65.2,NO DATA
DADDARIO1,2025-10-01T00:00:00.698+02:00,873762.4,2025-10-31T23:59:59.193+01:00,885325.8,2025-10-01T00:00:00.000000001+02:00,11563.400000000023
DADDARIO2,192.168.67.2,PING EMBEDDED FAILED,192.168.67.1,PING ROUTER FAILED
MONTARATRO2,2025-10-01T00:00:00.995+02:00,983546.5,2025-10-24T10:05:54.119+02:00,993915.7,2025-10-01T00:00:00.000000001+02:00,10369.199999999953
CANDELA2,2025-10-01T00:00:00.034+02:00,775365.1,2025-10-31T23:59:59.004+01:00,784337.8,2025-10-01T00:00:00.000000001+02:00,8972.70000000007
MONTARATRO4,2025-10-23T19:19:26.582+02:00,983515.6,2025-10-31T23:59:58.959+01:00,987340.6,2025-10-01T00:00:00.000000001+02:00,3825
CRETA,2025-10-01T00:00:00.176+02:00,755937.2,2025-10-31T23:59:58.976+01:00,767623.9,2025-10-01T00:00:00.000000001+02:00,11686.70000000007
SCROCCO,2025-10-06T11:57:22.477+02:00,958004.7,2025-10-31T23:59:58.915+01:00,966396.3,2025-10-01T00:00:00.000000001+02:00,8391.600000000093
TERRANOVA,192.168.77.2,PING EMBEDDED FAILED,192.168.77.1,PING ROUTER FAILED
JONICA,192.168.78.2,PING EMBEDDED FAILED,192.168.78.1,PING ROUTER FAILED
MEDI1,192.168.79.2,ERROR,Error response from daemon: Container 0a572d66899141e8d7336c2e10f30c8b56723977798e0a963f215e32630485f7 is not running
LACEDONIA,2025-10-01T00:00:01.859+02:00,630737,2025-10-31T23:59:59.37+01:00,642920.4,2025-10-01T00:00:00.000000001+02:00,12183.400000000023
GARWIND,2025-10-01T00:00:00.664+02:00,820080.6,2025-10-31T23:59:58.724+01:00,833908.2,2025-10-01T00:00:00.000000001+02:00,13827.599999999977
DELICETO,2025-10-01T00:00:01.067+02:00,732769.1,2025-10-31T23:59:59.028+01:00,747787.6,2025-10-01T00:00:00.000000001+02:00,15018.5
BICCARI3,2025-10-08T10:50:35.925+02:00,535993.4,2025-10-31T23:59:59.277+01:00,540960,2025-10-01T00:00:00.000000001+02:00,4966.599999999977
RUOCCOTROIA,192.168.87.2,PING EMBEDDED FAILED,192.168.87.1,PING ROUTER FAILED
RUOCCOLUCERA,192.168.88.2,PING EMBEDDED FAILED,192.168.88.1,PING ROUTER FAILED
SOLOUNO,2025-10-01T00:00:00.553+02:00,221882.4,2025-10-31T23:59:59.434+01:00,235417.2,2025-10-01T00:00:00.000000001+02:00,13534.800000000017
ORSARA,192.168.90.2,PING EMBEDDED FAILED,192.168.90.1,PING ROUTER FAILED
PIA,2025-10-07T11:37:57.67+02:00,621181.6,2025-10-31T23:59:59.116+01:00,627570.7,2025-10-01T00:00:00.000000001+02:00,6389.099999999977
ARCOSTUDIO,192.168.92.2,ERROR,cannot exec in a stopped state: unknown
MATERA1,2025-10-08T11:35:46.604+02:00,153629.5,2025-10-27T18:15:02.086+01:00,157349.1,2025-10-01T00:00:00.000000001+02:00,3719.600000000006
MATERA2,192.168.94.2,ERROR,
POMARICO,192.168.95.2,PING EMBEDDED FAILED,192.168.95.1,PING ROUTER OK
FERRANDINA1,2025-10-01T00:00:01.552+02:00,159300.1,2025-10-31T23:59:59.395+01:00,166938.3,2025-10-01T00:00:00.000000001+02:00,7638.1999999999825
FERRANDINA2,2025-10-01T00:00:01.251+02:00,135814.8,2025-10-31T23:59:58.904+01:00,145729.5,2025-10-01T00:00:00.000000001+02:00,9914.700000000012
