NAME,Time First,First Counter,Time Last,Last Counter,Timestamp,Energy
LAURIOLA,2025-10-01T00:00:00.841+02:00,942267.5,2025-10-30T11:28:56.312+01:00,953772.1,2025-10-01T00:00:00.000000001+02:00,11504.599999999977
TREQUERCE,2025-10-13T02:00:00.241+02:00,844659.9,2025-10-30T11:29:01.761+01:00,849474.5,2025-10-01T00:00:00.000000001+02:00,4814.599999999977
ASCOLI,2025-10-01T00:00:00.887+02:00,866837.9,2025-10-30T11:29:09.158+01:00,866837.9,2025-10-01T00:00:00.000000001+02:00,0
MONTARATRO,2025-10-01T00:00:01.041+02:00,853277,2025-10-30T11:29:19.026+01:00,865602.5,2025-10-01T00:00:00.000000001+02:00,12325.5
BICCARI2,2025-10-01T00:00:00.051+02:00,125041.3,2025-10-30T11:29:27.523+01:00,139437.1,2025-10-01T00:00:00.000000001+02:00,14395.800000000003
SCRIMA,2025-10-05T19:33:39.354+02:00,127626.6,2025-10-30T11:29:35.527+01:00,137090,2025-10-01T00:00:00.000000001+02:00,9463.399999999994
LOBUONO,2025-10-01T00:00:00.289+02:00,787926.8,2025-10-30T11:29:43.225+01:00,797524.5,2025-10-01T00:00:00.000000001+02:00,9597.699999999953
FANELLI2,2025-10-01T00:00:00.429+02:00,834714.7,2025-10-30T11:29:48.77+01:00,847485.9,2025-10-01T00:00:00.000000001+02:00,12771.20000000007
CASTELLUCCIO2,2025-10-01T00:00:00.424+02:00,721942.2,2025-10-30T11:29:55.567+01:00,728448,2025-10-01T00:00:00.000000001+02:00,6505.800000000047
BOVINO2,2025-10-01T00:00:00.152+02:00,965638.7,2025-10-30T11:30:10.931+01:00,974465.4,2025-10-01T00:00:00.000000001+02:00,8826.70000000007
SAURI,2025-10-01T00:00:00.933+02:00,804946.8,2025-10-30T11:30:17.679+01:00,0,2025-10-01T00:00:00.000000001+02:00,-804946.8
CELOZZI2,2025-10-01T00:00:00.862+02:00,-40650360,2025-10-30T11:30:25.385+01:00,654374.6,2025-10-01T00:00:00.000000001+02:00,41304734.6
DADDARIO1,2025-10-01T00:00:00.698+02:00,873762.4,2025-10-30T11:30:32.974+01:00,885138.6,2025-10-01T00:00:00.000000001+02:00,11376.199999999953
DADDARIO2,192.168.67.2,PING EMBEDDED FAILED,192.168.67.1,PING ROUTER FAILED
MONTARATRO2,2025-10-01T00:00:00.995+02:00,983546.5,2025-10-24T10:05:54.119+02:00,993915.7,2025-10-01T00:00:00.000000001+02:00,10369.199999999953
CANDELA2,2025-10-01T00:00:00.034+02:00,775365.1,2025-10-30T11:31:08.717+01:00,784264.4,2025-10-01T00:00:00.000000001+02:00,8899.300000000047
MONTARATRO4,2025-10-23T19:19:26.582+02:00,983515.6,2025-10-30T11:31:15.059+01:00,987034.8,2025-10-01T00:00:00.000000001+02:00,3519.20000000007
CRETA,2025-10-01T00:00:00.176+02:00,755937.2,2025-10-30T11:31:21.225+01:00,767416.9,2025-10-01T00:00:00.000000001+02:00,11479.70000000007
SCROCCO,2025-10-06T11:57:22.477+02:00,958004.7,2025-10-30T11:31:29.469+01:00,965680.1,2025-10-01T00:00:00.000000001+02:00,7675.400000000023
TERRANOVA,192.168.77.2,PING EMBEDDED FAILED,192.168.77.1,PING ROUTER FAILED
JONICA,192.168.78.2,ERROR,Error: No such container: plc-datalog-influxDB-1
MEDI1,192.168.79.2,ERROR,
LACEDONIA,2025-10-01T00:00:01.859+02:00,630737,2025-10-30T11:32:37.174+01:00,642747.7,2025-10-01T00:00:00.000000001+02:00,12010.699999999953
GARWIND,2025-10-01T00:00:00.664+02:00,820080.6,2025-10-30T11:32:53.343+01:00,833707.9,2025-10-01T00:00:00.000000001+02:00,13627.300000000047
DELICETO,2025-10-01T00:00:01.067+02:00,732769.1,2025-10-30T11:32:59.899+01:00,747656.8,2025-10-01T00:00:00.000000001+02:00,14887.70000000007
BICCARI3,192.168.86.2,PING EMBEDDED FAILED,192.168.86.1,PING ROUTER FAILED
RUOCCOTROIA,192.168.87.2,PING EMBEDDED FAILED,192.168.87.1,PING ROUTER FAILED
RUOCCOLUCERA,192.168.88.2,PING EMBEDDED FAILED,192.168.88.1,PING ROUTER FAILED
SOLOUNO,2025-10-01T00:00:00.553+02:00,221882.4,2025-10-30T11:34:05.655+01:00,235126.5,2025-10-01T00:00:00.000000001+02:00,13244.100000000006
ORSARA,2025-10-01T00:00:00.158+02:00,597971.6,2025-10-30T11:34:15.505+01:00,611558.7,2025-10-01T00:00:00.000000001+02:00,13587.099999999977
PIA,2025-10-07T11:37:57.67+02:00,621181.6,2025-10-30T11:34:20.483+01:00,627382,2025-10-01T00:00:00.000000001+02:00,6200.400000000023
ARCOSTUDIO,192.168.92.2,PING EMBEDDED FAILED,192.168.92.1,PING ROUTER FAILED
MATERA1,2025-10-08T11:35:46.604+02:00,153629.5,2025-10-27T18:15:02.086+01:00,157349.1,2025-10-01T00:00:00.000000001+02:00,3719.600000000006
MATERA2,192.168.94.2,PING EMBEDDED FAILED,192.168.94.1,PING ROUTER OK
POMARICO,192.168.95.2,PING EMBEDDED FAILED,192.168.95.1,PING ROUTER OK
FERRANDINA1,2025-10-01T00:00:01.552+02:00,159300.1,2025-10-30T11:34:57.89+01:00,166938,2025-10-01T00:00:00.000000001+02:00,7637.899999999994
FERRANDINA2,2025-10-01T00:00:01.251+02:00,135814.8,2025-10-30T11:35:05.534+01:00,145711,2025-10-01T00:00:00.000000001+02:00,9896.200000000012
